caption,url,helsinki_translation,madlad_translation,phi_translation,dataset_similarity,similarity_helsinki,similarity_madlad,similarity_phi
"Docgrit Kitchen Utensil Set- 39 PCs Cooking Utensils with Oven Mitts, Ice Cream Scoop, Can Opener, Spoon Spatula &Turner M...",https://m.media-amazon.com/images/I/71R1C+QmeGL._AC_UY218_.jpg,"Docgrit Kitchen Utensil Set- 39 PCs Utensili da cucina con fornelli, Gelato Scoop, Can Opener, Spoon Spatula &Turner M...","Docgrit Utensile da Cucina Set-39 Pz Utensili da Cucina con Guanti Del Forno, Gelato Scoop, Aprilattine, Cucchiaio Spatola & Turner...","Set di utensili da cucina Docgrit - 39 pezzi di attrezzature da cucina con muffiniere, spatola, spatola a spazzola e spatola a panna.",0.34646710753440857,0.6587329506874084,0.6701005697250366,0.6957585215568542
Adidas  UNIFORIA LEAGUE XMS,https://dk3wdpvyk5ksy.cloudfront.net/wp-content/uploads/sites/141/2020/05/29120837/1454091.jpg,Adidas UNIFORIA LEAGUE XMS,Adidas  UNIFORIA LEAGUE XMS,Adidas  UNIFORIA LEAGUE XMS,0.300126850605011,0.5941745042800903,0.5941745042800903,0.5941745042800903
Wooden Octangle Bajoth - This Bajoth table is used as offering a seat to the lords and worship gods in India. It has a multicolor finish to suit any kind of room decor. Ideal for setting up statues and decor on it.,http://st.houzz.com/fimgs/55217ae504d53199_9102-w251-h251-b1-p10--asian-accent-and-garden-stools.jpg,Bajoth Ottango in legno - Questo tavolo Bajoth è utilizzato come un posto per i signori e divinità di culto in India. Ha una finitura multicolore per soddisfare qualsiasi tipo di arredamento della stanza. Ideale per la creazione di statue e decorazioni su di esso.,Bajoth ottagonale in legno - Questo tavolo Bajoth è usato come offrire un posto ai signori e adorare gli dei in India. Ha una finitura multicolore per adattarsi a qualsiasi tipo di arredamento della stanza.,<noinput>,0.33931422233581543,0.6568707823753357,0.6864466071128845,0.0885019302368164
1858 Small Letters Flying Eagle Cent VF-20 f,http://coinandstampgallery.com/Cents_1858/R01c_1858_sl_VF-20f.jpg,1858 Small Letters Flying Eagle Cent VF-20 f,1858 Small Letters Flying Eagle Cent VF-20 f,"Un'immagine di due centesimi americani del 1858, con un valore di 1 centesimo, in buone condizioni con un grado di conservazione di 20 gradi F.",0.3026285767555237,0.30764925479888916,0.30764925479888916,0.6380546689033508
deadbolt: old deadbolt on wooden door,https://us.123rf.com/450wm/afishman64/afishman641603/afishman64160300089/55814056-old-deadbolt-on-wooden-door.jpg?ver=6,deadbolt: vecchio deadbolt sulla porta di legno,Deadbolt: vecchio deadbolt sulla porta di legno,Chiave a chiave: vecchia serratura a chiave su porta di legno,0.3188031017780304,0.5203946232795715,0.5203946232795715,0.6906555891036987
polygonal background,https://image.shutterstock.com/image-photo/stock-vector-polygonal-background-technology-design-dot-clusters-450w-296065232.jpg,sfondo poligonale,Sfondo poligonale,'Poligonale sfondo',0.3057708144187927,0.3434312343597412,0.3434312343597412,0.2731507420539856
BIKE LIFE/BLUE GLOVE,https://cdn.shopify.com/s/files/1/0220/1658/9896/products/Blue_BikeLife_top_480x480.jpg?v=1559341565,BIKE LIFE/BLU GLOVE,BIKE LIFE/GUANTO BLU,BIKE LIFE/BLUE GLOVE,0.3962569534778595,0.525368869304657,0.5872792601585388,0.44004204869270325
Still from THE WITCH courtesy of A24 Studios,https://horrormoviesuncut.files.wordpress.com/2016/01/sc33_dinner-finished.jpg?w=430&,Sempre dalla WITCH per gentile concessione di A24 Studios,Still da THE WITCH per gentile concessione di A24 Studios,Traduzione dell'intera didascalia: 'Still da CURATO A24 STUDIOS DI THE WITCH',0.32769936323165894,0.10681033879518509,0.23040896654129028,0.12205544114112854
"""opening of the berlin wall November 9, 2009 marks the 20th anniversary of the fall of the berlin wall and the advent of freedom and democracy in eastern europe as we know it today""""general secretary gorbachev, if you seek peace, if you seek prosperity.""",https://c8.alamy.com/comp/CPG0TH/border-guards-during-the-opening-of-the-berlin-wall-at-the-brandenburg-CPG0TH.jpg,"""L'apertura del muro di Berlino 9 novembre 2009 segna il ventesimo anniversario della caduta del muro di Berlino e dell'avvento della libertà e della democrazia nell'Europa orientale come lo conosciamo oggi""""Segretaria generale Gorbaciov, se cercate la pace, se cercate la prosperità.""","""L'apertura del muro di berlino il 9 novembre 2009 segna il 20 ° anniversario della caduta del muro di berlino e l'avvento della libertà e della democrazia in Europa orientale, come la conosciamo oggi""""il segretario generale gorbaciov, se si cerca la pace, se si cerca la prosperità.""","""La chiusura della cortina di Berlino il 9 novembre 2009 segnala il 20º anniversario della caduta della cortina di Berlino e dell'avvento della libertà e della democrazia in Europa orientale come la conosciamo oggi."" - Il Segretario Generale Gorbachev, ""Se cerca pace, cerca prosperità.""",0.31140145659446716,0.3720754086971283,0.36721789836883545,0.38743600249290466
Male hand holding a touchscreen isolated on blue background,https://thumb1.shutterstock.com/image-photo/stock-photo-male-hand-holding-a-touchscreen-isolated-on-blue-background-450w-423721720.jpg,Maschio mano tenendo un touchscreen isolato su sfondo blu,Mano maschile che tiene un touchscreen isolato su sfondo blu,'Mano maschile che tiene un touchscreen isolato su un fondo blu.',0.38491228222846985,0.6567820310592651,0.6970396041870117,0.6995987296104431
0000092410 Poster Template,https://s3.amazonaws.com/static.smiletemplates.com/uploads/screenshots/92/0000092410/poster-templates-b.jpg,0000092410 Modello di poster,0000092410 Modello di poster,"Il poster riporta il titolo 'THINK BIGGER IMAGINE' in bianco su sfondo verde. Sotto, ci sono quattro sezioni con immagini e testi: 'DON'T COMPROMISE' con un'immagine di un limone su un tavolo, 'INNOVATE' con un'immagine di un orso che mangia un limone, 'MOVE FAST AND BREAK THINGS' con un'immagine di un orso che mangia un limone, e 'STAY FOCUSED' con un'immagine di un orso che mangia un limone. Alla fine, c'è un numero di telefono (800) 543-5432 e il nome della società 'Company'.



Il poster presentato contiene quattro sezioni con immagini e testi: 'DON'T COMPROMISE' con un'immagine di un limone su un tavolo, 'INNOVATE' con un'immagine di un orso che mangia un limone, 'MOVE FAST AND BREAK THINGS' con un'immagine di un orso che mangia un limone, e 'STAY FOCUSED' con un'immagine di un orso che mangia un limone. Ogni sezione ha un'immagine di un orso che mangia un limone. Alla fine, c'è un numero di telefono (800) 543-5432 e il nome della società 'Company'.",0.2918998897075653,0.4173138737678528,0.4173138737678528,0.48385560512542725
Capacitor Classification,https://www.cognex.com/library/media/industry/electronics-products/capacitor-classification.jpg?h=250&w=350&la=en-IE&hash=5F1124C41BEBC8C0326A115EA898C3F5227CFE48,Classificazione del condensatore,Classificazione del condensatore,Capacitor Classification,0.33939072489738464,0.4103226661682129,0.4103226661682129,0.3941096365451813
flank steak with chimichurri on a white plate,https://www.theflourhandprint.com/wp-content/uploads/2021/09/Grilled-Steak-with-Chimichurri-4.jpg,bistecca al fianco con chimichurri su un piatto bianco,#30000000 - bistecca di flank con chimichurri su un piatto bianco,'Rucola alla parmigiana su un pezzo di fianco di maiale',0.36558303236961365,0.5530979633331299,0.5422660112380981,0.5244178771972656
Types Of Cement,https://t0.gstatic.com/images?q=tbn:ANd9GcSSa9sJFGgbKmwXeuwDQnUjzLSVTNO2aYYeeR8U_zO1uUDudZurmg,Tipi di cemento,Tipi di cemento,Tipi di cemento,0.31053146719932556,0.5217606425285339,0.5217606425285339,0.5217606425285339
Shailene Woodley & Aaron Rodgers Pick Up Food-to-Go in Santa Monica,http://cdn02.cdn.justjared.com/wp-content/uploads/headlines/2021/05/aaron-rodgers-shailene-woodley-at-erewhon.jpg,Shailene Woodley &amp; Aaron Rodgers Pick Up Food-to-Go a Santa Monica,Shailene Woodley e Aaron Rodgers si sono sposati a Santa Monica,Shailene Woodley e Aaron Rodgers prendono cibo a portata di mano a Santa Monica,0.3261087238788605,0.26434677839279175,0.09193073213100433,0.2652684152126312
Gratitude glass jar,https://cdn.shopify.com/s/files/1/1794/9573/products/ScreenShot2020-07-29at3.40.03PM_600x.png?v=1596699663,Barattolo di vetro di gratitudine,Vaso di vetro di gratitudine,'Vase di vetro con il nome gratitudine',0.37954702973365784,0.51591956615448,0.5254396796226501,0.4726281464099884
lopi_wood_burning_stove_lopi_liberty,https://www.bowdensfireside.com/wp-content/uploads/2018/03/lopi_wood_burning_stove_lopi_liberty.jpg,lopi_wood_burning_stove_lopi_liberty,Stufa a legna lopi_liberty,Una stufa a pelleti in legno di quercia in una stanza con un muro di pietra e un'area da gioco per i bambini.,0.30597832798957825,0.21548055112361908,0.4788917899131775,0.4738243818283081
MY STAPLE DRUGSTORE HAIR PRODUCTS| Moments with Millie,https://momentswithmilliedotcom.files.wordpress.com/2016/09/fullsizerender-2.jpg?w=472&h=576,MY STAPLE DRUGSTORE HAIR PRODUCTS| Moments with Millie,Moments with Millie | Il blog di Millie,Traduzione in italiano della frase di caption: 'PRODUTTI DA PEGNO IN VETRO DA MOMENTI CON MILLIE',0.3122324049472809,0.5315209031105042,0.19866088032722473,0.03729357570409775
"beautiful flowing dress,",https://i.pinimg.com/236x/9d/56/1e/9d561e369d5a293b9d21181b9aab3c93--black-chiffon-dresses-long-black-dresses.jpg,"bel vestito fluente,","Bellissimo abito fluente,",'dressa bellissima che si muove',0.3281216621398926,0.539280116558075,0.5513045787811279,0.2819569706916809
Desk and chair,https://i.ebayimg.com/00/s/NzY1WDEwMjQ=/z/TDMAAOSwj85YMDFG/$_99.JPG,Scrivania e sedia,Scrivania e sedia,Desk and chair,0.2820824980735779,0.5240809321403503,0.5240809321403503,0.4197567105293274
Cover of: Bricks Without Straw | David A. Williams,https://covers.openlibrary.org/b/id/4843431-M.jpg,Copertina di: Mattoni senza paglia | David A. Williams,Copertina di: Mattoni senza paglia | David A. Williams,Copertina di: Bricks Without Straw | David A. Williams,0.3601730167865753,0.6714563965797424,0.6714563965797424,0.5923832654953003
"Neymar Jr #10 of PSG during the UEFA Champions' League football match Paris Saint Germain (PSG) against Red Star Belgrade at the Parc des Princes stadium in Paris on October 3, 2018. (Photo by Julien Mattia/NurPhoto)",https://24.p3k.hu/app/uploads/sites/23/2018/10/075_mattia-champion181004_npr8g-e1539359864731-800x450.jpg,Neymar Jr #10 del PSG durante la partita di calcio della UEFA Champions' League Parigi Saint Germain (PSG) contro la Red Star Belgrado allo stadio Parc des Princes di Parigi il 3 ottobre 2018. (Foto di Julien Mattia/NurPhoto),Neymar Jr #10 del PSG durante la partita di calcio di UEFA Champions League tra il Paris Saint Germain (PSG) e la Stella Rossa Belgrado allo stadio Parc des Princes di Parigi il 3 ottobre 2018 (Foto di Julien Mattia/NurPhoto),Neymar Jr #10 di PSG durante la partita della UEFA Champions' League a Parco dei Principi a Parigi contro il Red Star Belgrade il 3 ottobre 2018. (Foto di Julien Mattia/NurPhoto),0.3000839650630951,0.5545330047607422,0.539825439453125,0.5296406149864197
Derma E Moisturizer - Purifying - Oil-Free - 1.7 oz - 1 each,https://img.powerecommerce.com/images/UNFI/1724889.jpg,"Derma E Idratante - Purificante - Senza olio - 1,7 oz - 1 ogni",Derma E idratante - purificante - senza olio - 1.7 oz - 1 ciascuno,Derma E Moisturizer - Purifying - Oil-Free - 1.7 oz - 1 each,0.3496571183204651,0.7057334184646606,0.6946046352386475,0.6850951910018921
Central Belfast 1931,https://i1.wp.com/www.nifhs.org/wp-content/uploads/2015/04/Central-Belfast-1931.jpg?resize=244%2C400&ssl=1,Central Belfast 1931,Belfast centrale 1931,Belfast Centrale 1931,0.34025830030441284,0.5389456748962402,0.557053804397583,0.557053804397583
"Chatham, MA Lighthouse — Foto Stock",http://st.depositphotos.com/1446444/2816/i/170/depositphotos_28165007-Chatham-MA-Lighthouse.jpg,"Chatham, MA Faro Foto Stock","Chatham, MA Faro — Foto Stock","Chatham, MA Lighthouse — Foto Stock",0.30455371737480164,0.6503539681434631,0.6276150345802307,0.3475251793861389
En Saison Vintage Floral Asymmetrical Maxi Dress,https://cdn.shopify.com/s/files/1/1278/8637/products/WildDoveBoutique-204EnSaisonVintageFloralAsymmetricalMaxiDress_800x.jpg?v=1586203339,En Saison Vintage Vestito asimmetrico floreale Maxi,En Saison Vintage Floral Asimmetrico Maxi Abito,In season vintage floral asymmetrical maxi dress,0.32157188653945923,0.5198426842689514,0.5572068691253662,0.552467942237854
SHANZINI: Shannon Michael Cane and Printed Matter,https://artartartdotblog.files.wordpress.com/2018/07/56cde301-7a80-47dd-8dd3-2d985a306011.jpg?w=1140,SHANZINI: Shannon Michael Cane e materia stampata,SHANZINI: Shannon Michael Cane e Stampa,SHANZINI: Shannon Michael Cane e Materie Stampate,0.3045507073402405,0.32228171825408936,0.2785037159919739,0.29128313064575195
Masters of the Universe,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/f79cd6fb-3dac-4e2a-b2ac-4871b3977c4b/d5nef0n-9c44ee7c-e748-49b0-bb0f-5bfa7f67b0a6.jpg/v1/fit/w_150,h_150,q_70,strp/masters_of_the_universe_by_ngboy_d5nef0n-150.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9OTYwIiwicGF0aCI6IlwvZlwvZjc5Y2Q2ZmItM2RhYy00ZTJhLWIyYWMtNDg3MWIzOTc3YzRiXC9kNW5lZjBuLTljNDRlZTdjLWU3NDgtNDliMC1iYjBmLTViZmE3ZjY3YjBhNi5qcGciLCJ3aWR0aCI6Ijw9NjM2In1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.rli-Gxd3J__J7r7bDVPjmy1BLVNNSZvNt1tuSpFdEHc",Maestri dell'universo,I Padroni dell'Universo,"Istri di poteri

Il testo 'Masters of the Universe' è tradotto in italiano come 'Istri di poteri'.",0.2947327494621277,0.447967529296875,0.419490247964859,0.30455195903778076
Pink Diamond Ring White Gold,https://i.ebayimg.com/00/s/NDI4WDUwMA==/z/fC4AAOxydlFSsmoP/$_103.JPG?set_id=2,Anello di diamanti rosa oro bianco,Anello con Diamante Rosa Oro Bianco,"""Ringa diamante rosa in oro bianco""",0.32083573937416077,0.2503991723060608,0.26905357837677,0.237131267786026
Kermit the Frog Square Sticker,https://rlv.zcache.com/kermit_the_frog_square_sticker-r811c8cd19b15430c84cda2eaddd8ec84_v9wf3_8byvr_140.jpg,Kermit the Frog Square Sticker,Adesivo quadrato Kermit la rana,'Sticker di Kermit la Rana Quadrato',0.35660386085510254,0.28478825092315674,0.5211750268936157,0.4544982314109802
Airedale Terrier Talk Greeting Card,"https://i3.cpcache.com/merchandise/192_300x300_Front_Color-NA.jpg?Size=GreetingCard&amp;AttributeValue=Glossy&amp;region=%7B&quot;name&quot;:&quot;FrontCenter&quot;,&quot;width&quot;:5.499191,&quot;height&quot;:6.851346,&quot;alignment&quot;:&quot;MiddleCenter&quot;,&quot;orientation&quot;:4,&quot;dpi&quot;:150,&quot;crop_x&quot;:0,&quot;crop_y&quot;:0,&quot;crop_h&quot;:1050,&quot;crop_w&quot;:750,&quot;scale&quot;:0,&quot;template&quot;:%7B&quot;id&quot;:52384315,&quot;params&quot;:%7B%7D%7D%7D&amp;Filters=[%7B&quot;name&quot;:&quot;background&quot;,&quot;value&quot;:&quot;ddddde&quot;,&quot;sequence&quot;:2%7D]",Airedale Terrier Talk Carta di saluto,Biglietto d'auguri Airedale Terrier Talk,Un cartello di saluto con un airedale terrier,0.39525511860847473,0.3845435380935669,0.4462581276893616,0.361274778842926
Assorted Luxury 14mm Pom Poms - Approx 300,https://cdn.shopify.com/s/files/1/2635/8174/products/POM_1.jpg?v=1541004679,Pom di lusso assortiti 14mm - circa 300,Assortiti lusso 14mm Pom Poms - circa 300,"""Pomelli assortti di lusso - circa 300""",0.31308892369270325,0.4052792489528656,0.4525665044784546,0.3614005148410797
Rendering of The Silverlake Conservatory of Music by Parallax Architecture.,http://cdn.archinect.net/images/615x/uw/uwld90drpl29hrks.jpg,Rendering The Silverlake Conservatory of Music di Parallax Architecture.,Rendering del Conservatorio di Musica di Silverlake di Parallax Architecture.,Rendering di The Silverlake Conservatory of Music da Parallax Architecture.,0.3435307741165161,0.5608450770378113,0.5293073058128357,0.5651859045028687
"Lucy Nicholson, 'Alzheimer's Ping Pong Therapy, Los Angeles, CA', 2011",https://d7hftxdivxxvm.cloudfront.net/?resize_to=fit&width=400&height=246&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJlVjzDpU5fYQs9bLkqs32A%2Flarge.jpg,"Lucy Nicholson, 'Alzheimer's Ping Pong Therapy, Los Angeles, CA', 2011","Lucy Nicholson, 'Alzheimer's Ping Pong Therapy, Los Angeles, CA', 2011","Lucy Nicholson, 'Alzheimer's Ping Pong Therapy, Los Angeles, CA', 2011",0.3428051173686981,0.3702937364578247,0.3702937364578247,0.3702937364578247
Man and woman young happy couple outdoors portrait. Man holding camera making selfie.,https://thumb1.shutterstock.com/image-photo/stock-photo-man-and-woman-young-happy-couple-outdoors-portrait-man-holding-camera-making-selfie-450w-559366918.jpg,Uomo e donna giovane coppia felice all'aperto ritratto. L'uomo in possesso di fotocamera facendo selfie.,Uomo e donna giovani coppie felici all'aperto ritratto. Uomo in possesso di fotocamera facendo selfie.,"""Gli innamorati giovani in un'immagine di portata.""",0.35878440737724304,0.5931674242019653,0.5715530514717102,0.41623762249946594
